Instance,Runtime,Optimal_Value,Dual_Bound,Primal_Bound
79,0.0,0.5114945565217313,"[0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114957022085569, 0.5114957022085569]","[0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888]"
80,0.0,0.36953852852762525,"[0.3883923736717638, 0.3883923736717638, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047]","[-inf, 0.0, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476]"
81,0.0,0.27587616965770867,"[0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237]","[0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237]"
82,0.0,0.6448867243150518,"[0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989]","[0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799]"
83,0.0,0.559274078746429,"[0.566758091598795, 0.566758091598795, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226]","[-inf, 0.0, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226]"
84,0.0,0.42226695112883655,"[0.4523059649641801, 0.4523059649641801, 0.4523059649641801, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955]","[-inf, 0.0, 0.0, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955]"
85,0.0,0.5627089737146012,"[0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181]","[0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181]"
86,0.0,0.49514334102903323,"[0.5496006643472087, 0.5496006643472087, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086]","[0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087]"
87,0.0,0.42846744480024135,"[0.4523268992206949, 0.4523268992206949, 0.4523268992206949, 0.4523268992206949, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968, 0.450712234830968]","[-inf, 0.0, 0.0, 0.0, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806, 0.45071223483096806]"
88,0.0,0.34265186154523497,"[0.3466342163538579, 0.3466342163538579, 0.3466342163538579, 0.3466342163538579, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089]","[-inf, 0.0, 0.0, 0.0, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089, 0.3426531258655089]"
89,0.0,0.5733624232550104,"[0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497, 0.6048218097395497]","[0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498, 0.6048218097395498]"
90,0.0,0.5364699175989827,"[0.5541865671574233, 0.5541865671574233, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495]","[-inf, 0.0, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495, 0.5382793344973495]"
91,0.0,0.6352553683502709,"[0.6491958186935761, 0.6491958186935761, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333]","[-inf, 0.0, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333, 0.6354089344759333]"
92,0.0,0.4765556816721741,"[0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116]","[0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116, 0.47655689526049116]"
93,0.0,0.4186419944146359,"[0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358]","[0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358, 0.4463184147105358]"
94,0.0,0.5184134313052393,"[0.5529321605524318, 0.5529321605524318, 0.5388981102219532, 0.5388981102219532, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953, 0.538898110221953]","[-inf, 0.0, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531, 0.5388981102219531]"
95,0.0,0.6118615153280159,"[0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199947, 0.6118731243199947]","[0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949, 0.6118731243199949]"
96,0.0,0.532443601289721,"[0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836]","[0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836, 0.5324543076401836]"
97,0.0,0.640636396602159,"[0.6742981632391656, 0.6742981632391656, 0.6548761576390874, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637, 0.6545519985628637]","[-inf, 0.0, 0.0, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638, 0.6545519985628638]"
98,0.0,0.5879275851881097,"[0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292, 0.5903685608845292]","[0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293, 0.5903685608845293]"
99,0.0,0.4564152079021019,"[0.46380997462351314, 0.46380997462351314, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216]","[-inf, 0.0, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216, 0.4564165293113216]"
100,0.0,0.4508978518424317,"[0.4581688607460945, 0.4581688607460945, 0.4581688607460945, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754]","[-inf, 0.0, 0.0, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754, 0.45089873809672754]"
