Instance,Runtime,Dual_Bound,Primal_Bound,Lamda,Optimal_Value
55,0.003000020980834961,"[0.7842209120294596, 0.7493346525214039, 0.7458667927875251, 0.7286603516655795, 0.7211144838531359, 0.7211144838531359, 0.7211144838531359, 0.7211144838531359, 0.7208077281891284, 0.7208077281891284, 0.7207577432668986, 0.7207577432668986, 0.7207577432668986, 0.7207577432668986, 0.7207577432668986, 0.7207577432668986, 0.7207577432668986]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7207577432668986, 0.7207577432668986, 0.7207577432668986, 0.7207577432668986, 0.7207577432668986, 0.7207577432668986, 0.7207577432668986]","[0.4995564350142692, 0.7493346525214039, 0.6244455437678366, 0.6868900981446202, 0.7181123753330121, 0.733723513927208, 0.7259179446301101, 0.7220151599815611, 0.7200637676572865, 0.7210394638194237, 0.7205516157383551, 0.7203076916978208, 0.720429653718088, 0.7204906347282216, 0.7205211252332884, 0.7205363704858218, 0.7205439931120885]",0.7207577432668986
56,0.003000020980834961,"[0.7906654637780998, 0.7498615477418243, 0.7498615477418243, 0.734902933737728, 0.727826654254238, 0.727826654254238, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428, 0.7265521190781428]","[0.4999076984945496, 0.7498615477418243, 0.6248846231181869, 0.6873730854300056, 0.718617316585915, 0.7342394321638697, 0.7264283743748923, 0.730333903269381, 0.7283811388221366, 0.7274047565985144, 0.7269165654867034, 0.7266724699307978, 0.726550422152845, 0.7264893982638687, 0.7265199102083568, 0.726535166180601, 0.7265427941667231]",0.7265521190781428
57,0.0,"[0.7918651860281711, 0.7496817847016578, 0.7496817847016578, 0.7350801250232442, 0.7283318535975942, 0.7283318535975942, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388337, 0.7278572761388337]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338, 0.7278572761388338]","[0.49978785646777185, 0.7496817847016578, 0.6247348205847149, 0.6872083026431863, 0.7184450436724221, 0.7340634141870399, 0.726254228929731, 0.7301588215583854, 0.7282065252440582, 0.7272303770868946, 0.7277184511654764, 0.7279624882047673, 0.7278404696851218, 0.7279014789449445, 0.7278709743150331, 0.7278557220000774, 0.7278480958425997]",0.7278572761388338
58,0.003000020980834961,"[0.785830348474553, 0.7493339849464901, 0.7450638726002319, 0.7286833984322696, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225087, 0.7240229288225087, 0.7240229288225087, 0.7240229288225087, 0.7240229288225087, 0.7240229288225087, 0.7240229288225087, 0.7240229288225087]","[-inf, 0.0, 0.0, 0.0, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088, 0.7240229288225088]","[0.4995559899643267, 0.7493339849464901, 0.6244449874554083, 0.6868894862009491, 0.7181117355737197, 0.7337228602601049, 0.7259172979169123, 0.722014516745316, 0.7200631261595178, 0.7210388214524169, 0.7205509738059674, 0.7207948976291922, 0.7209168595408046, 0.7209778404966107, 0.7210083309745139, 0.7210235762134654, 0.7210311988329412]",0.7240229288225088
59,0.0029997825622558594,"[0.7842186894320997, 0.7494901685106641, 0.7438387450513873, 0.7270784134473103, 0.7223058972542354, 0.7223058972542354, 0.7223058972542354, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353]","[-inf, 0.0, 0.0, 0.0, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353, 0.7223058972542353]","[0.4996601123404427, 0.7494901685106641, 0.6245751404255534, 0.6870326544681087, 0.7182614114893864, 0.7338757900000252, 0.7260686007447058, 0.7221650061170461, 0.724116803430876, 0.7231409047739611, 0.7226529554455037, 0.7224089807812749, 0.7222869934491605, 0.7223479871152176, 0.7223174902821891, 0.7223022418656748, 0.7222946176574176]",0.7223058972542353
60,0.003000020980834961,"[0.7896267962425139, 0.7496336908989133, 0.7496336908989133, 0.7345245374013446, 0.7288482495346411, 0.7288482495346411, 0.7276259443004015, 0.7276259443004015, 0.7276259443004015, 0.7275850476195564, 0.7275850476195564, 0.7275850476195564, 0.7275850476195564, 0.7275850476195564, 0.7275850476195564, 0.7275850476195564, 0.7275850476195564]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7275850476195564, 0.7275850476195564, 0.7275850476195564, 0.7275850476195564, 0.7275850476195564, 0.7275850476195564, 0.7275850476195564, 0.7275850476195564]","[0.4997557939326089, 0.7496336908989133, 0.6246947424157611, 0.6871642166573372, 0.7183989537781252, 0.7340163223385192, 0.7262076380583222, 0.7301119801984207, 0.7281598091283714, 0.7271837235933468, 0.7276717663608592, 0.7274277449771029, 0.7275497556689811, 0.727488750323042, 0.7275192529960115, 0.7275345043324963, 0.7275421300007388]",0.7275850476195564
61,0.0,"[0.7842657332085803, 0.7497982107407845, 0.7436011067861062, 0.7268558105601377, 0.7206249808595132, 0.7206249808595132, 0.7206249808595132, 0.7206249808595132, 0.7206249808595132, 0.7206249808595132, 0.7206249808595132, 0.7206249808595132, 0.7206249808595132, 0.7206249808595132, 0.7206249808595132, 0.7206249808595132, 0.7206249808595132]","[-inf, 0.0, 0.0, 0.0, 0.7206249808595133, 0.7206249808595133, 0.7206249808595133, 0.7206249808595133, 0.7206249808595133, 0.7206249808595133, 0.7206249808595133, 0.7206249808595133, 0.7206249808595133, 0.7206249808595133, 0.7206249808595133, 0.7206249808595133, 0.7206249808595133]","[0.49986547382718965, 0.7497982107407845, 0.624831842283987, 0.6873150265123857, 0.718556618626585, 0.7341774146836848, 0.7263670166551349, 0.7224618176408599, 0.7205092181337225, 0.7214855178872912, 0.7209973680105068, 0.7207532930721147, 0.7206312556029186, 0.7205702368683206, 0.7206007462356196, 0.7206160009192691, 0.7206083735774444]",0.7206249808595133
62,0.0,"[0.7831483353184017, 0.7497542632899363, 0.7432343387319377, 0.7288467569911963, 0.7232449650485006, 0.7232449650485006, 0.7232449650485006, 0.7232449650485006, 0.7232449650485006, 0.7232449650485006, 0.7232449650485006, 0.7232449650485006, 0.7232449650485006, 0.7232449650485006, 0.7232449650485006, 0.7232449650485006, 0.7232449650485006]","[-inf, 0.0, 0.0, 0.0, 0.7232449650485007, 0.7232449650485007, 0.7232449650485007, 0.7232449650485007, 0.7232449650485007, 0.7232449650485007, 0.7232449650485007, 0.7232449650485007, 0.7232449650485007, 0.7232449650485007, 0.7232449650485007, 0.7232449650485007, 0.7232449650485007]","[0.4998361755266242, 0.7497542632899363, 0.6247952194082802, 0.6872747413491083, 0.7185145023195223, 0.7028946218343153, 0.7107045620769188, 0.7146095321982205, 0.7165620172588714, 0.7175382597891968, 0.7180263810543596, 0.7177823204217781, 0.7176602901054875, 0.7175992749473421, 0.7175687673682695, 0.7175840211578057, 0.7175916480525739]",0.7232449650485007
63,0.018000125885009766,"[0.7850810782068146, 0.7496838164505766, 0.7428699164514899, 0.7270017414820097, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061394, 0.7250363582061394, 0.7250363582061394, 0.7250363582061394, 0.7250363582061394, 0.7250363582061394, 0.7250363582061394, 0.7250363582061394, 0.7250363582061394]","[-inf, 0.0, 0.0, 0.0, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395, 0.7250363582061395]","[0.49978921096705103, 0.7496838164505766, 0.6247365137088138, 0.6872101650796951, 0.7184469907651359, 0.7340654036078562, 0.726256197186496, 0.7223515939758159, 0.724303895581156, 0.723327744778486, 0.723815820179821, 0.7240598578804885, 0.7239378390301547, 0.7238768296049879, 0.7238463248924045, 0.7238310725361128, 0.7238386987142587]",0.7250363582061395
64,0.003000020980834961,"[0.7862674786389839, 0.7495183053027287, 0.7453813825891197, 0.7291971399674, 0.7242714901647335, 0.7242714901647335, 0.7242714901647335, 0.7240946897114126, 0.7240946897114126, 0.7240946897114123, 0.7240946897114123, 0.7240946897114123, 0.7240946897114123, 0.7240946897114123, 0.7240946897114123, 0.7240946897114123, 0.7240946897114123]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124, 0.7240946897114124]","[0.4996788702018191, 0.7495183053027287, 0.624598587752274, 0.6870584465275014, 0.7182883759151151, 0.7339033406089219, 0.7260958582620185, 0.7221921170885668, 0.7241439876752926, 0.7231680523819297, 0.7226800847352483, 0.7224361009119076, 0.722558092823578, 0.722619088779413, 0.7226495867573306, 0.7226648357462895, 0.7226724602407688]",0.7240946897114124
65,0.0,"[0.7843311377701035, 0.7495785019975927, 0.7433583546442589, 0.7259303517198896, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353]","[-inf, 0.0, 0.0, 0.0, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353, 0.7206249109045353]","[0.4997190013317284, 0.7495785019975927, 0.6246487516646606, 0.6871136268311266, 0.7183460644143597, 0.7339622832059762, 0.726154173810168, 0.7222501191122639, 0.7202980917633117, 0.7212741054377878, 0.7207860986005498, 0.7205420951819308, 0.7206640968912403, 0.7206030960365856, 0.720633596463913, 0.7206183462502493, 0.7206107211434174]",0.7206249109045353
66,0.0009999275207519531,"[0.7875309503849767, 0.7495778356915284, 0.7495778356915284, 0.7339061136669421, 0.7290303905033236, 0.7290303905033236, 0.7290303905033236, 0.7290303905033236, 0.7290303905033236, 0.7290303905033236, 0.7290303905033236, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235]","[-inf, 0.0, 0.0, 0.0, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235, 0.7290303905033235]","[0.4997185571276856, 0.7495778356915284, 0.624648196409607, 0.6871130160505676, 0.718345425871048, 0.7339616307812882, 0.7261535283261681, 0.7300575795537281, 0.7281055539399481, 0.7290815667468381, 0.7285935603433931, 0.7288375635451156, 0.7287155619442544, 0.7287765627446849, 0.7288070631449003, 0.728822313345008, 0.7288299384450618]",0.7290303905033235
67,0.003000020980834961,"[0.7854416271899467, 0.749659057351453, 0.7450620016604454, 0.7288901210913585, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215]","[-inf, 0.0, 0.0, 0.0, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215, 0.7252538176929215]","[0.49977270490096865, 0.749659057351453, 0.6247158811262108, 0.6871874692388319, 0.7184232632951424, 0.7340411603232977, 0.72623221180922, 0.7223277375521813, 0.7242799746807007, 0.7252560932449603, 0.7247680339628305, 0.7250120636038955, 0.7251340784244279, 0.7250730710141617, 0.7251035747192949, 0.7251188265718613, 0.7251264524981447]",0.7252538176929215
68,0.0,"[0.7845043782023118, 0.7495640732701174, 0.7459743104083324, 0.7294002808005031, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.7245919766115589, 0.7245919766115589, 0.7245919766115589, 0.7245919766115589, 0.7245919766115589, 0.7245919766115589, 0.7245919766115589, 0.7245919766115589, 0.7245919766115589, 0.7245919766115589]","[-inf, 0.0, 0.0, 0.0, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.724591976611559, 0.724591976611559]","[0.49970938218007827, 0.7495640732701174, 0.6246367277250978, 0.6871004004976076, 0.7183322368838625, 0.73394815507699, 0.7261401959804262, 0.7222362164321443, 0.7202842266580034, 0.7212602215450739, 0.7217482189886091, 0.7219922177103767, 0.7221142170712604, 0.7220532173908185, 0.7220227175505975, 0.722037967470708, 0.7220455924307633]",0.724591976611559
69,0.0,"[0.7863940987294179, 0.7499154279991334, 0.7458280817596835, 0.7293289041936941, 0.7241099494774045, 0.7241099494774045, 0.7241099494774045, 0.7240281212655761, 0.7240281212655761, 0.7240281212655761, 0.7240281212655761, 0.7240281212655761, 0.7240281212655761, 0.7240281212655761, 0.7240281212655761, 0.7240281212655761, 0.7240281212655761]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763, 0.7240281212655763]","[0.49994361866608894, 0.7499154279991334, 0.6249295233326111, 0.6874224756658722, 0.7186689518325028, 0.7342921899158181, 0.7264805708741604, 0.7225747613533315, 0.7206218565929172, 0.7215983089731244, 0.7211100827830208, 0.7213541958780726, 0.7214762524255984, 0.7215372806993614, 0.7215067665624799, 0.7214915094940392, 0.7214991380282596]",0.7240281212655763
70,0.003000020980834961,"[0.7914787600860559, 0.7495517830068839, 0.7495517830068839, 0.735813659477102, 0.7305637999485355, 0.7305637999485355, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464, 0.729814806798464]","[0.4997011886712559, 0.7495517830068839, 0.6246264858390699, 0.6870891344229768, 0.7183204587149303, 0.7339361208609071, 0.7261282897879187, 0.7300322053244128, 0.7280802475561657, 0.7290562264402893, 0.7295442158823511, 0.729788210603382, 0.7299102079638974, 0.7298492092836397, 0.7298187099435108, 0.7298034602734464, 0.7298110851084787]",0.729814806798464
71,0.003000020980834961,"[0.7838331705306691, 0.7495463061359334, 0.7402340422525203, 0.7221517152038718, 0.7183152100469361, 0.7183152100469361, 0.7174104118928162, 0.7173165814046653, 0.7173165814046653, 0.7173165814046653, 0.7173165814046653, 0.7173165814046651, 0.7173165814046651, 0.7173165814046651, 0.7173165814046651, 0.7173165814046651, 0.7173165814046651]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7173165814046653, 0.7173165814046653, 0.7173165814046653, 0.7173165814046653, 0.7173165814046653, 0.7173165814046653, 0.7173165814046653, 0.7173165814046653, 0.7173165814046653, 0.7173165814046653]","[0.4996975374239556, 0.7495463061359334, 0.6246219217799445, 0.6870841139579389, 0.7183152100469361, 0.7026996620024375, 0.7105074360246868, 0.7144113230358115, 0.7124593795302492, 0.7134353512830303, 0.7129473654066397, 0.713191358344835, 0.7130693618757373, 0.7131303601102862, 0.7131608592275607, 0.7131761087861979, 0.7131837335655165]",0.7173165814046653
72,0.003000020980834961,"[0.7860435728396377, 0.7496645336199381, 0.7447632947118227, 0.7281938081313568, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344]","[-inf, 0.0, 0.0, 0.0, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344, 0.7242895302832344]","[0.49977635574662543, 0.7496645336199381, 0.6247204446832818, 0.6871924891516099, 0.718428511385774, 0.7340465225028561, 0.726237516944315, 0.7223330141650446, 0.7242852655546799, 0.7233091398598622, 0.723797202707271, 0.7240412341309754, 0.7241632498428276, 0.7242242576987538, 0.7242547616267168, 0.7242700135906983, 0.7242623876087075]",0.7242895302832344
73,0.0019998550415039062,"[0.7867258832742188, 0.7497449691120012, 0.7462328853469762, 0.7300726429866136, 0.7252363173255632, 0.7252363173255632, 0.7252363173255632, 0.7252363173255632, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563]","[-inf, 0.0, 0.0, 0.0, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563, 0.725236317325563]","[0.4998299794080008, 0.7497449691120012, 0.624787474260001, 0.687266221686001, 0.7185055953990012, 0.7341252822555011, 0.7263154388272511, 0.7224105171131261, 0.7243629779701886, 0.7253392083987198, 0.7248510931844542, 0.725095150791587, 0.7252171795951534, 0.7252781939969366, 0.725247686796045, 0.7252324331955993, 0.7252248063953763]",0.725236317325563
74,0.003000020980834961,"[0.7886318707350631, 0.7498641609468798, 0.7470992633114821, 0.7314768231665132, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717982, 0.7282284274717982, 0.7282284274717982, 0.7282284274717982]","[-inf, 0.0, 0.0, 0.0, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983, 0.7282284274717983]","[0.4999094406312532, 0.7498641609468798, 0.6248868007890664, 0.6873754808679731, 0.7186198209074264, 0.7342419909271531, 0.7264309059172898, 0.7303364484222215, 0.7283836771697556, 0.7274072915435227, 0.7278954843566392, 0.7281395807631974, 0.7282616289664765, 0.728200604864837, 0.7282311169156568, 0.7282158608902469, 0.7282234889029519]",0.7282284274717983
75,0.003000020980834961,"[0.7845298545692206, 0.7498733728206507, 0.7430667594476724, 0.7248422399616914, 0.7197390947458214, 0.7197390947458214, 0.7197390947458214, 0.7197390947458214, 0.7197390947458214, 0.7197390947458214, 0.7197390947458214, 0.7197390947458214, 0.7197390947458214, 0.7197390947458214, 0.7197390947458214, 0.7197390947458214, 0.7197390947458214]","[-inf, 0.0, 0.0, 0.0, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215, 0.7197390947458215]","[0.4999155818804338, 0.7498733728206507, 0.6248944773505423, 0.6873839250855964, 0.7186286489531235, 0.70300628701936, 0.7108174679862418, 0.7147230584696826, 0.7166758537114031, 0.7176522513322633, 0.7181404501426933, 0.7183845495479084, 0.7182624998453009, 0.7183235246966047, 0.7183540371222565, 0.7183692933350825, 0.7183616652286695]",0.7197390947458215
76,0.0,"[0.7870085396717248, 0.7495329995344677, 0.7453446625835375, 0.7275249602294063, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043206, 0.7238709126043206, 0.7238709126043206, 0.7238709126043206, 0.7238709126043206, 0.7238709126043206, 0.7238709126043206]","[-inf, 0.0, 0.0, 0.0, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207, 0.7238709126043207]","[0.4996886663563118, 0.7495329995344677, 0.6246108329453898, 0.6870719162399288, 0.7183024578871983, 0.7339177287108329, 0.7261100932990157, 0.7222062755931069, 0.7241581844460613, 0.723182230019584, 0.7236702072328227, 0.7234262186262034, 0.723548212929513, 0.7236092100811679, 0.7236397086569952, 0.723654957944909, 0.7236625825888658]",0.7238709126043207
77,0.0029997825622558594,"[0.7873845854095713, 0.7498254547543802, 0.7478839526165434, 0.7311554224932446, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.7262632045718539, 0.7262632045718539]","[-inf, 0.0, 0.0, 0.0, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854, 0.726263204571854]","[0.49988363650292017, 0.7498254547543802, 0.6248545456286502, 0.6873400001915152, 0.7185827274729477, 0.734204091113664, 0.7263934092933059, 0.7224880683831267, 0.7244407388382164, 0.7254170740657611, 0.7259052416795335, 0.7261493254864197, 0.7262713673898629, 0.7262103464381413, 0.7262408569140021, 0.7262561121519324, 0.7262484845329673]",0.726263204571854
78,0.003000020980834961,"[0.7837899178257739, 0.7498536708416582, 0.7422498190878107, 0.7242345254109014, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292533, 0.7209604929292533, 0.7209604929292533, 0.7209604929292533, 0.7209604929292533, 0.7209604929292533, 0.7209604929292533, 0.7209604929292533, 0.7209604929292533]","[-inf, 0.0, 0.0, 0.0, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535, 0.7209604929292535]","[0.49990244722777216, 0.7498536708416582, 0.6248780590347152, 0.6873658649381866, 0.7186097678899224, 0.7342317193657903, 0.7264207436278564, 0.7225152557588894, 0.7205625118244059, 0.7195861398571641, 0.720074325840785, 0.7203184188325955, 0.7204404653285007, 0.7205014885764534, 0.7205320002004296, 0.7205472560124178, 0.7205548839184118]",0.7209604929292535
79,0.0,"[0.7832271025552946, 0.7496303579428787, 0.7443048242987343, 0.7262078185544638, 0.719622585946676, 0.719622585946676, 0.719622585946676, 0.719622585946676, 0.719622585946676, 0.719622585946676, 0.719622585946676, 0.719622585946676, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759]","[-inf, 0.0, 0.0, 0.0, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759, 0.7196225859466759]","[0.4997535719619191, 0.7496303579428787, 0.6246919649523989, 0.6871611614476387, 0.7183957596952587, 0.7340130588190688, 0.7262044092571638, 0.7223000844762113, 0.720347922085735, 0.7193718408904968, 0.7198598814881159, 0.7196158611893063, 0.7194938510399016, 0.7195548561146039, 0.7195853586519552, 0.7195701073832795, 0.7195777330176174]",0.7196225859466759
80,0.003000020980834961,"[0.7839791733758915, 0.7498272851477562, 0.7421765062161751, 0.7266805603111728, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578653, 0.7251880297578653, 0.7251880297578653, 0.7251880297578653, 0.7251880297578653, 0.7251880297578653, 0.7251880297578653, 0.7251880297578653, 0.7251880297578653]","[-inf, 0.0, 0.0, 0.0, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654, 0.7251880297578654]","[0.4998848567651708, 0.7498272851477562, 0.6248560709564634, 0.6873416780521098, 0.7185844815999329, 0.7342058833738445, 0.7263951824868887, 0.7224898320434108, 0.7244425072651497, 0.7234661696542802, 0.7239543384597149, 0.7241984228624323, 0.724320465063791, 0.7243814861644704, 0.72441199671481, 0.7244272519899799, 0.7244348796275648]",0.7251880297578654
81,0.013000011444091797,"[0.786045074426921, 0.7497593961588199, 0.7442476586215224, 0.7251884014778813, 0.7209631132029257, 0.7209631132029257, 0.7209631132029257, 0.7209631132029257, 0.7209631132029256, 0.7209631132029256, 0.7209631132029255, 0.7209631132029255, 0.7209631132029255, 0.7209631132029255, 0.7209631132029255, 0.7209631132029255, 0.7209631132029255]","[-inf, 0.0, 0.0, 0.0, 0.7209631132029256, 0.7209631132029256, 0.7209631132029256, 0.7209631132029256, 0.7209631132029256, 0.7209631132029256, 0.7209631132029256, 0.7209631132029256, 0.7209631132029256, 0.7209631132029256, 0.7209631132029256, 0.7209631132029256, 0.7209631132029256]","[0.4998395974392133, 0.7497593961588199, 0.6247994967990166, 0.6872794464789183, 0.718519421318869, 0.7341394087388444, 0.7263294150288567, 0.7224244181738628, 0.7204719197463659, 0.7194956705326174, 0.7199837951394916, 0.7202278574429288, 0.7203498885946473, 0.7204109041705067, 0.7204414119584364, 0.7204566658524012, 0.7204642927993836]",0.7209631132029256
